Locus Tag	Entry	Protein names	Gene Names
KIHCAMGN_00004	P9WKH9	Putative transposase for insertion sequence element IS986/IS6110 (ORFB)	Rv0796 MTV042.06; Rv1369c MTCY02B12.03c; Rv1756c MTCY28.22c; Rv1764 MTCY28.30; Rv2106 MTCY261.02; Rv2167c MTCY270.01; Rv2279 MTCY339.31c; Rv2355 MTCY98.24; Rv2479c MTV008.35c; Rv2649 MTCY441.18; Rv2814c MTCY16B7.29; Rv3185 MTV014.29; Rv3187 MTV014.31; Rv3326 MTV016.26; Rv3380c MTV004.38c; Rv3475 MTCY13E12.28
KIHCAMGN_00004	P9WKH9	Putative transposase for insertion sequence element IS986/IS6110 (ORFB)	Rv0796 MTV042.06; Rv1369c MTCY02B12.03c; Rv1756c MTCY28.22c; Rv1764 MTCY28.30; Rv2106 MTCY261.02; Rv2167c MTCY270.01; Rv2279 MTCY339.31c; Rv2355 MTCY98.24; Rv2479c MTV008.35c; Rv2649 MTCY441.18; Rv2814c MTCY16B7.29; Rv3185 MTV014.29; Rv3187 MTV014.31; Rv3326 MTV016.26; Rv3380c MTV004.38c; Rv3475 MTCY13E12.28
KIHCAMGN_00004	P9WKH9	Putative transposase for insertion sequence element IS986/IS6110 (ORFB)	Rv0796 MTV042.06; Rv1369c MTCY02B12.03c; Rv1756c MTCY28.22c; Rv1764 MTCY28.30; Rv2106 MTCY261.02; Rv2167c MTCY270.01; Rv2279 MTCY339.31c; Rv2355 MTCY98.24; Rv2479c MTV008.35c; Rv2649 MTCY441.18; Rv2814c MTCY16B7.29; Rv3185 MTV014.29; Rv3187 MTV014.31; Rv3326 MTV016.26; Rv3380c MTV004.38c; Rv3475 MTCY13E12.28
KIHCAMGN_00004	P9WKH9	Putative transposase for insertion sequence element IS986/IS6110 (ORFB)	Rv0796 MTV042.06; Rv1369c MTCY02B12.03c; Rv1756c MTCY28.22c; Rv1764 MTCY28.30; Rv2106 MTCY261.02; Rv2167c MTCY270.01; Rv2279 MTCY339.31c; Rv2355 MTCY98.24; Rv2479c MTV008.35c; Rv2649 MTCY441.18; Rv2814c MTCY16B7.29; Rv3185 MTV014.29; Rv3187 MTV014.31; Rv3326 MTV016.26; Rv3380c MTV004.38c; Rv3475 MTCY13E12.28
KIHCAMGN_00004	A5TY79	Putative transposase for insertion sequence element IS986/IS6110 (ORFB)	MRA_0011; MRA_0806; MRA_1379; MRA_1767; MRA_1769; MRA_1778; MRA_2121; MRA_2182; MRA_2298; MRA_2379; MRA_2504; MRA_2838; MRA_3219; MRA_3368; MRA_3420; MRA_3515
KIHCAMGN_00004	A5TY79	Putative transposase for insertion sequence element IS986/IS6110 (ORFB)	MRA_0011; MRA_0806; MRA_1379; MRA_1767; MRA_1769; MRA_1778; MRA_2121; MRA_2182; MRA_2298; MRA_2379; MRA_2504; MRA_2838; MRA_3219; MRA_3368; MRA_3420; MRA_3515
KIHCAMGN_00004	A5TY79	Putative transposase for insertion sequence element IS986/IS6110 (ORFB)	MRA_0011; MRA_0806; MRA_1379; MRA_1767; MRA_1769; MRA_1778; MRA_2121; MRA_2182; MRA_2298; MRA_2379; MRA_2504; MRA_2838; MRA_3219; MRA_3368; MRA_3420; MRA_3515
KIHCAMGN_00004	A5TY79	Putative transposase for insertion sequence element IS986/IS6110 (ORFB)	MRA_0011; MRA_0806; MRA_1379; MRA_1767; MRA_1769; MRA_1778; MRA_2121; MRA_2182; MRA_2298; MRA_2379; MRA_2504; MRA_2838; MRA_3219; MRA_3368; MRA_3420; MRA_3515
KIHCAMGN_00004	A5TY79	Putative transposase for insertion sequence element IS986/IS6110 (ORFB)	MRA_0011; MRA_0806; MRA_1379; MRA_1767; MRA_1769; MRA_1778; MRA_2121; MRA_2182; MRA_2298; MRA_2379; MRA_2504; MRA_2838; MRA_3219; MRA_3368; MRA_3420; MRA_3515
KIHCAMGN_00004	P59800	Putative transposase for insertion sequence element IS986/IS6110	BQ2027_MB2838C
KIHCAMGN_00004	P59800	Putative transposase for insertion sequence element IS986/IS6110	BQ2027_MB2838C
KIHCAMGN_00004	P59800	Putative transposase for insertion sequence element IS986/IS6110	BQ2027_MB2838C
KIHCAMGN_00004	P59800	Putative transposase for insertion sequence element IS986/IS6110	BQ2027_MB2838C
KIHCAMGN_00004	P59800	Putative transposase for insertion sequence element IS986/IS6110	BQ2027_MB2838C
KIHCAMGN_00004	P9WKH8	Putative transposase for insertion sequence element IS986/IS6110 (ORFB)	MT1803; MT2881; MT0413; MT3100
KIHCAMGN_00004	P9WKH8	Putative transposase for insertion sequence element IS986/IS6110 (ORFB)	MT1803; MT2881; MT0413; MT3100
KIHCAMGN_00004	P9WKH8	Putative transposase for insertion sequence element IS986/IS6110 (ORFB)	MT1803; MT2881; MT0413; MT3100
KIHCAMGN_00004	P9WKH8	Putative transposase for insertion sequence element IS986/IS6110 (ORFB)	MT1803; MT2881; MT0413; MT3100
KIHCAMGN_00004	P9WKH8	Putative transposase for insertion sequence element IS986/IS6110 (ORFB)	MT1803; MT2881; MT0413; MT3100
KIHCAMGN_00004	P11257	Transposase for insertion sequence element IS3411	
KIHCAMGN_00004	P11257	Transposase for insertion sequence element IS3411	
KIHCAMGN_00004	P11257	Transposase for insertion sequence element IS3411	
KIHCAMGN_00004	P11257	Transposase for insertion sequence element IS3411	
KIHCAMGN_00004	P11257	Transposase for insertion sequence element IS3411	
KIHCAMGN_00004	P35878	Transposase for insertion sequence element IS904	nisX1 LL0137 L0458; nisX2 LL0140 L0459; nisX3 LL0637 L0461; nisX4 LL0822 L0462; nisX5 LL2145 L0465
KIHCAMGN_00004	P35878	Transposase for insertion sequence element IS904	nisX1 LL0137 L0458; nisX2 LL0140 L0459; nisX3 LL0637 L0461; nisX4 LL0822 L0462; nisX5 LL2145 L0465
KIHCAMGN_00004	P35878	Transposase for insertion sequence element IS904	nisX1 LL0137 L0458; nisX2 LL0140 L0459; nisX3 LL0637 L0461; nisX4 LL0822 L0462; nisX5 LL2145 L0465
KIHCAMGN_00004	P0CF85	Transposase InsF for insertion sequence IS3	insF
KIHCAMGN_00004	P0CF85	Transposase InsF for insertion sequence IS3	insF
KIHCAMGN_00004	P0CF85	Transposase InsF for insertion sequence IS3	insF
KIHCAMGN_00004	P0CF85	Transposase InsF for insertion sequence IS3	insF
KIHCAMGN_00004	P0CF84	Transposase InsF for insertion sequence IS3fA	insF6 yaaB ECOK12F002
KIHCAMGN_00004	P0CF84	Transposase InsF for insertion sequence IS3fA	insF6 yaaB ECOK12F002
KIHCAMGN_00004	P0CF84	Transposase InsF for insertion sequence IS3fA	insF6 yaaB ECOK12F002
KIHCAMGN_00004	P0CF84	Transposase InsF for insertion sequence IS3fA	insF6 yaaB ECOK12F002
KIHCAMGN_00004	P0CF83	Transposase InsF for insertion sequence IS3E	insF5 b2089 JW2073
KIHCAMGN_00004	P0CF83	Transposase InsF for insertion sequence IS3E	insF5 b2089 JW2073
KIHCAMGN_00004	P0CF83	Transposase InsF for insertion sequence IS3E	insF5 b2089 JW2073
KIHCAMGN_00004	P0CF83	Transposase InsF for insertion sequence IS3E	insF5 b2089 JW2073
KIHCAMGN_00005	Q9EZE7	Serine protease EspC (EC 3.4.21.-) [Cleaved into: Secreted autotransporter protein EspC (EPEC-secreted protein C); Autotransporter protein EspC translocator]	espC E2348C_2915
KIHCAMGN_00005	Q84GK0	Serine protease EatA (EC 3.4.21.-) (Autotransporter protein EatA) (ETEC autotransporter A) [Cleaved into: Secreted autotransporter protein EatA; Autotransporter protein EatA translocator]	eatA ETEC_p948_0020
KIHCAMGN_00005	Q7BSW5	Serine protease EspP (EC 3.4.21.-) [Cleaved into: Secreted autotransporter protein EspP (Extracellular serine protease plasmid-encoded EspP); Autotransporter protein EspP translocator]	espP L7020 ECO57PM78
KIHCAMGN_00005	O32591	Serine protease EspP (EC 3.4.21.-) [Cleaved into: Secreted autotransporter protein EspP (Extracellular serine protease plasmid-encoded EspP); Autotransporter protein EspP translocator]	espP pssA
KIHCAMGN_00005	Q8VSL2	Serine protease SepA autotransporter (EC 3.4.21.-) [Cleaved into: Serine protease SepA; Serine protease SepA translocator]	sepA CP0070
KIHCAMGN_00005	Q7BS42	Serine protease pic autotransporter (EC 3.4.21.-) [Cleaved into: Serine protease pic; Serine protease pic translocator]	pic she EC042_4593
KIHCAMGN_00005	Q54151	Serine protease pic autotransporter (EC 3.4.21.-) (ShMu) [Cleaved into: Serine protease pic; Serine protease pic translocator]	pic she sigA SF2973 S3178
KIHCAMGN_00005	Q8CWC7	Serine protease pic autotransporter (EC 3.4.21.-) [Cleaved into: Serine protease pic; Serine protease pic translocator]	pic she c0350
KIHCAMGN_00005	Q8FDW4	Serine protease sat autotransporter (EC 3.4.21.-) [Cleaved into: Serine protease sat (Secreted autotransporter toxin sat); Serine protease sat translocator]	sat c3619
KIHCAMGN_00005	O68900	Serine protease pet autotransporter (EC 3.4.21.-) [Cleaved into: Serine protease pet (Plasmid-encoded toxin pet); Serine protease pet translocator]	pet EC042_pAA035
KIHCAMGN_00006	P76071	Transposase InsH for insertion sequence element IS5Y	insH5 b1370 JW1363
KIHCAMGN_00006	P76071	Transposase InsH for insertion sequence element IS5Y	insH5 b1370 JW1363
KIHCAMGN_00006	P76071	Transposase InsH for insertion sequence element IS5Y	insH5 b1370 JW1363
KIHCAMGN_00006	P0CE53	Transposase InsH for insertion sequence element IS5H	insH6 b1994 JW1972
KIHCAMGN_00006	P0CE53	Transposase InsH for insertion sequence element IS5H	insH6 b1994 JW1972
KIHCAMGN_00006	P0CE53	Transposase InsH for insertion sequence element IS5H	insH6 b1994 JW1972
KIHCAMGN_00006	P0CE56	Transposase InsH for insertion sequence element IS5LO	insH9 b2982 JW2949
KIHCAMGN_00006	P0CE56	Transposase InsH for insertion sequence element IS5LO	insH9 b2982 JW2949
KIHCAMGN_00006	P0CE56	Transposase InsH for insertion sequence element IS5LO	insH9 b2982 JW2949
KIHCAMGN_00006	P0CE55	Transposase InsH for insertion sequence element IS5K	insH8 b2192 JW2179
KIHCAMGN_00006	P0CE55	Transposase InsH for insertion sequence element IS5K	insH8 b2192 JW2179
KIHCAMGN_00006	P0CE55	Transposase InsH for insertion sequence element IS5K	insH8 b2192 JW2179
KIHCAMGN_00006	P0CE54	Transposase InsH for insertion sequence element IS5I	insH7 b2030 JW2014
KIHCAMGN_00006	P0CE54	Transposase InsH for insertion sequence element IS5I	insH7 b2030 JW2014
KIHCAMGN_00006	P0CE54	Transposase InsH for insertion sequence element IS5I	insH7 b2030 JW2014
KIHCAMGN_00006	P0CE52	Transposase InsH for insertion sequence element IS5F	insH4 b1331 JW1324
KIHCAMGN_00006	P0CE52	Transposase InsH for insertion sequence element IS5F	insH4 b1331 JW1324
KIHCAMGN_00006	P0CE52	Transposase InsH for insertion sequence element IS5F	insH4 b1331 JW1324
KIHCAMGN_00006	P0CE51	Transposase InsH for insertion sequence element IS5D	insH3 b0656 JW0652
KIHCAMGN_00006	P0CE51	Transposase InsH for insertion sequence element IS5D	insH3 b0656 JW0652
KIHCAMGN_00006	P0CE51	Transposase InsH for insertion sequence element IS5D	insH3 b0656 JW0652
KIHCAMGN_00006	P0CE50	Transposase InsH for insertion sequence element IS5B	insH2 b0552 JW0540
KIHCAMGN_00006	P0CE50	Transposase InsH for insertion sequence element IS5B	insH2 b0552 JW0540
KIHCAMGN_00006	P0CE50	Transposase InsH for insertion sequence element IS5B	insH2 b0552 JW0540
KIHCAMGN_00006	P0CE49	Transposase InsH for insertion sequence element IS5A	insH1 b0259 JW0250
KIHCAMGN_00006	P0CE49	Transposase InsH for insertion sequence element IS5A	insH1 b0259 JW0250
KIHCAMGN_00006	P0CE49	Transposase InsH for insertion sequence element IS5A	insH1 b0259 JW0250
KIHCAMGN_00006	A0A385XJE6	Transposase InsH for insertion sequence element IS5U	insH21 b4711
KIHCAMGN_00006	A0A385XJE6	Transposase InsH for insertion sequence element IS5U	insH21 b4711
KIHCAMGN_00006	A0A385XJE6	Transposase InsH for insertion sequence element IS5U	insH21 b4711
KIHCAMGN_00007	P76071	Transposase InsH for insertion sequence element IS5Y	insH5 b1370 JW1363
KIHCAMGN_00007	P76071	Transposase InsH for insertion sequence element IS5Y	insH5 b1370 JW1363
KIHCAMGN_00007	P76071	Transposase InsH for insertion sequence element IS5Y	insH5 b1370 JW1363
KIHCAMGN_00007	P0CE53	Transposase InsH for insertion sequence element IS5H	insH6 b1994 JW1972
KIHCAMGN_00007	P0CE53	Transposase InsH for insertion sequence element IS5H	insH6 b1994 JW1972
KIHCAMGN_00007	P0CE53	Transposase InsH for insertion sequence element IS5H	insH6 b1994 JW1972
KIHCAMGN_00007	P0CE56	Transposase InsH for insertion sequence element IS5LO	insH9 b2982 JW2949
KIHCAMGN_00007	P0CE56	Transposase InsH for insertion sequence element IS5LO	insH9 b2982 JW2949
KIHCAMGN_00007	P0CE56	Transposase InsH for insertion sequence element IS5LO	insH9 b2982 JW2949
KIHCAMGN_00007	P0CE55	Transposase InsH for insertion sequence element IS5K	insH8 b2192 JW2179
KIHCAMGN_00007	P0CE55	Transposase InsH for insertion sequence element IS5K	insH8 b2192 JW2179
KIHCAMGN_00007	P0CE55	Transposase InsH for insertion sequence element IS5K	insH8 b2192 JW2179
KIHCAMGN_00007	P0CE54	Transposase InsH for insertion sequence element IS5I	insH7 b2030 JW2014
KIHCAMGN_00007	P0CE54	Transposase InsH for insertion sequence element IS5I	insH7 b2030 JW2014
KIHCAMGN_00007	P0CE54	Transposase InsH for insertion sequence element IS5I	insH7 b2030 JW2014
KIHCAMGN_00007	P0CE52	Transposase InsH for insertion sequence element IS5F	insH4 b1331 JW1324
KIHCAMGN_00007	P0CE52	Transposase InsH for insertion sequence element IS5F	insH4 b1331 JW1324
KIHCAMGN_00007	P0CE52	Transposase InsH for insertion sequence element IS5F	insH4 b1331 JW1324
KIHCAMGN_00007	P0CE51	Transposase InsH for insertion sequence element IS5D	insH3 b0656 JW0652
KIHCAMGN_00007	P0CE51	Transposase InsH for insertion sequence element IS5D	insH3 b0656 JW0652
KIHCAMGN_00007	P0CE51	Transposase InsH for insertion sequence element IS5D	insH3 b0656 JW0652
KIHCAMGN_00007	P0CE50	Transposase InsH for insertion sequence element IS5B	insH2 b0552 JW0540
KIHCAMGN_00007	P0CE50	Transposase InsH for insertion sequence element IS5B	insH2 b0552 JW0540
KIHCAMGN_00007	P0CE50	Transposase InsH for insertion sequence element IS5B	insH2 b0552 JW0540
KIHCAMGN_00007	P0CE49	Transposase InsH for insertion sequence element IS5A	insH1 b0259 JW0250
KIHCAMGN_00007	P0CE49	Transposase InsH for insertion sequence element IS5A	insH1 b0259 JW0250
